#{"t_start": 1774434845.6950881, "env_id": "None"}
r,l,t
-11.0,100,656.247674
-13.0,100,656.841026
-11.0,100,657.429346
-7.0,100,658.040647
-18.0,100,658.680009
-4.0,100,659.373585
-15.0,100,660.023591
-10.0,100,660.618648
-28.0,100,661.202433
-58.0,100,661.790975
-16.0,100,662.374737
-12.0,100,662.989149
-6.0,100,663.572758
-22.0,100,664.18534
-20.0,100,664.962421
-25.0,100,665.559579
-23.0,100,666.149812
-16.0,100,669.022817
-20.0,100,669.670628
-19.0,100,670.260256
-12.0,100,670.851651
-14.0,100,671.435318
-10.0,100,672.028108
-20.0,100,672.589617
-22.0,100,673.150016
-11.0,100,673.730408
-24.0,100,674.28948
-11.0,100,674.849838
-19.0,100,675.419665
-25.0,100,675.982087
-10.0,100,676.554712
-14.0,100,677.11486
-13.0,100,677.683153
-15.0,100,678.250952
-18.0,100,678.829152
-4.0,100,679.514658
-21.0,100,680.094486
-13.0,100,680.662308
-19.0,100,681.24476
-13.0,100,681.815555
-7.0,100,682.380751
-10.0,100,682.957302
-10.0,100,683.520024
-14.0,100,684.116155
-11.0,100,684.686154
-27.0,100,685.266072
-6.0,100,685.845648
-23.0,100,686.412167
-14.0,100,686.986544
-23.0,100,687.54739
-24.0,100,688.11618
-23.0,100,688.676722
-22.0,100,689.237603
-7.0,100,689.796695
-6.0,100,690.363724
-4.0,100,690.92369
-4.0,100,691.481185
-24.0,100,692.038939
-8.0,100,692.608952
-21.0,100,693.166387
-25.0,100,693.724439
-72.0,100,694.283257
-9.0,100,694.846388
-22.0,100,695.411147
-15.0,100,696.001196
-13.0,100,696.567024
-25.0,100,697.1303
-14.0,100,700.001371
-25.0,100,700.606048
-4.0,100,701.202657
-19.0,100,701.777229
-6.0,100,702.42186
-8.0,100,703.106379
-4.0,100,703.772596
-13.0,100,704.368057
-20.0,100,705.122894
-11.0,100,705.744456
-11.0,100,706.363855
-22.0,100,706.937355
-25.0,100,707.507316
-23.0,100,708.072501
-8.0,100,708.667712
-23.0,100,709.262661
-4.0,100,709.857981
-4.0,100,710.592132
-6.0,100,711.358398
-21.0,100,711.959889
-8.0,100,712.553821
-24.0,100,713.201435
-15.0,100,713.783324
-17.0,100,714.570498
-62.0,100,715.451682
-6.0,100,716.210266
-7.0,100,716.800614
-4.0,100,717.392727
-15.0,100,718.05618
-7.0,100,718.737227
-20.0,100,719.34766
-14.0,100,720.070259
-21.0,100,720.982818
-13.0,100,721.56944
-11.0,100,722.175735
-9.0,100,722.789558
-23.0,100,723.355111
-14.0,100,723.914975
-8.0,100,724.48352
-7.0,100,725.044937
-24.0,100,725.622002
-16.0,100,726.196504
-9.0,100,726.782082
-27.0,100,727.371603
-15.0,100,727.932854
-27.0,100,728.495498
-10.0,100,729.056383
-22.0,100,729.620491
-26.0,100,730.185619
-17.0,100,730.748245
-10.0,100,733.880767
-19.0,100,734.566037
-28.0,100,735.169045
-9.0,100,735.734337
-32.0,100,736.295782
-23.0,100,736.854048
-12.0,100,737.416628
-21.0,100,737.974546
-14.0,100,738.534029
-7.0,100,739.109595
-16.0,100,739.671013
-10.0,100,740.235555
-19.0,100,740.823979
-22.0,100,741.395948
-18.0,100,741.954855
-13.0,100,742.512632
-6.0,100,743.072267
-13.0,100,743.637421
-12.0,100,744.197727
-21.0,100,744.755183
-3.0,100,745.441553
-20.0,100,746.000869
-41.0,100,746.564767
-7.0,100,747.13874
-16.0,100,747.705135
-6.0,100,748.286572
-22.0,100,748.851955
-18.0,100,749.417296
-19.0,100,749.979802
-18.0,100,750.545642
-21.0,100,751.108737
-15.0,100,751.668579
-18.0,100,752.259032
-20.0,100,752.817788
-6.0,100,753.376063
-20.0,100,753.936319
-7.0,100,754.496747
-8.0,100,755.05437
-5.0,100,755.637739
-11.0,100,756.230351
-18.0,100,756.828582
-17.0,100,757.395907
-13.0,100,757.957327
-26.0,100,758.523749
-22.0,100,759.09277
-25.0,100,759.655475
-6.0,100,760.230199
-5.0,100,760.898743
-10.0,100,761.571187
-10.0,100,762.139258
-6.0,100,764.945765
-20.0,100,765.551184
