#{"t_start": 1774436250.088494, "env_id": "None"}
r,l,t
-10.0,100,806.983988
-12.0,100,807.651804
-4.0,100,808.4919
-18.0,100,809.291281
-8.0,100,810.083631
-14.0,100,810.878499
-8.0,100,811.561201
-4.0,100,812.244847
-17.0,100,812.992149
-11.0,100,813.706185
-12.0,100,814.530166
-10.0,100,815.296409
-13.0,100,816.025232
-7.0,100,816.766685
-3.0,100,817.482492
-11.0,100,818.246833
-10.0,100,818.928701
-20.0,100,819.611782
-15.0,100,820.295772
-20.0,100,820.975969
-11.0,100,821.714978
-7.0,100,822.403573
-15.0,100,823.097518
-14.0,100,823.859177
-23.0,100,824.592515
-11.0,100,825.454384
-8.0,100,826.201972
-9.0,100,826.930444
-16.0,100,827.658909
-14.0,100,828.305435
-3.0,100,828.968691
-12.0,100,829.693567
-10.0,100,830.355244
-15.0,100,831.017805
-4.0,100,831.717672
-12.0,100,832.395375
-20.0,100,833.025004
-8.0,100,833.816718
-13.0,100,834.64034
-51.0,100,835.38623
-19.0,100,836.206316
-18.0,100,836.91155
-16.0,100,840.425857
-22.0,100,841.17539
-7.0,100,841.969631
-11.0,100,842.698592
-9.0,100,843.402169
-16.0,100,844.158411
-8.0,100,844.896528
-24.0,100,845.742954
-16.0,100,846.426238
-17.0,100,847.1113
-13.0,100,847.893493
-13.0,100,848.578916
-7.0,100,849.371669
-6.0,100,850.081073
-21.0,100,850.749886
-14.0,100,851.530799
-16.0,100,852.177148
-7.0,100,852.927971
-18.0,100,853.695791
-7.0,100,854.421301
-9.0,100,855.190632
-4.0,100,855.852656
-10.0,100,856.552741
-17.0,100,857.35264
-6.0,100,858.041887
-6.0,100,858.768096
-22.0,100,859.541256
-6.0,100,860.226012
-13.0,100,860.934771
-7.0,100,861.736577
-12.0,100,862.419348
-11.0,100,863.163909
-7.0,100,863.818326
-11.0,100,864.499172
-17.0,100,865.310995
-9.0,100,865.974808
-19.0,100,866.6386
-6.0,100,867.307911
-19.0,100,868.06276
-8.0,100,868.771435
-15.0,100,869.45167
-10.0,100,870.211505
-9.0,100,870.922882
-4.0,100,871.809124
-6.0,100,872.65171
-10.0,100,873.278877
-10.0,100,873.897359
-7.0,100,874.644128
-14.0,100,875.340516
-3.0,100,875.984718
-9.0,100,879.207032
-20.0,100,879.855503
-14.0,100,880.495741
-16.0,100,881.179099
-16.0,100,881.793724
-7.0,100,882.470154
-22.0,100,883.156977
-20.0,100,883.773685
-10.0,100,884.429048
-14.0,100,885.156916
-7.0,100,885.785956
-6.0,100,886.407087
-3.0,100,887.016951
-16.0,100,887.658129
-7.0,100,888.269973
-19.0,100,889.022072
-12.0,100,889.787506
-9.0,100,890.422057
-21.0,100,891.042447
-14.0,100,891.650947
-4.0,100,892.253031
-18.0,100,892.849479
-6.0,100,893.458121
-17.0,100,894.053872
-4.0,100,894.656225
-23.0,100,895.332568
-6.0,100,896.047121
-14.0,100,896.691417
-8.0,100,897.327296
-5.0,100,897.944593
-4.0,100,898.563749
-16.0,100,899.18482
-12.0,100,899.820901
-4.0,100,900.460446
-10.0,100,901.079735
-6.0,100,901.699423
-10.0,100,902.336935
-6.0,100,903.001906
-5.0,100,903.660786
-13.0,100,904.301039
-5.0,100,904.93031
-9.0,100,905.613612
-17.0,100,906.252306
-15.0,100,906.882727
-10.0,100,907.497632
-21.0,100,908.111857
-17.0,100,908.762406
-14.0,100,909.38869
-16.0,100,909.999879
-7.0,100,910.615551
-8.0,100,913.609259
-20.0,100,914.239138
-20.0,100,914.866997
-11.0,100,915.514107
-3.0,100,916.130902
-18.0,100,916.746784
-10.0,100,917.381786
-11.0,100,918.005376
-18.0,100,918.636283
-15.0,100,919.249613
-15.0,100,919.881078
-9.0,100,920.535529
-17.0,100,921.166594
-15.0,100,921.785696
-13.0,100,922.421153
-17.0,100,923.066518
-19.0,100,923.758042
-8.0,100,924.387831
-5.0,100,925.025446
-12.0,100,925.642973
-4.0,100,926.287817
-16.0,100,926.984576
-16.0,100,927.637341
-6.0,100,928.330126
-8.0,100,928.985189
-10.0,100,929.692415
-10.0,100,930.326994
-3.0,100,930.942593
-6.0,100,931.561268
-19.0,100,932.210935
-16.0,100,932.832494
-10.0,100,933.479444
-9.0,100,934.117245
-5.0,100,934.753286
-14.0,100,935.435608
-9.0,100,936.077786
-5.0,100,936.741047
-5.0,100,937.416806
-18.0,100,938.062948
-10.0,100,938.692222
-12.0,100,939.30581
-11.0,100,940.005809
-3.0,100,940.646853
-14.0,100,941.311031
-6.0,100,942.005729
-4.0,100,942.682767
-5.0,100,943.325366
-20.0,100,943.950439
-11.0,100,944.623739
-6.0,100,945.234122
-18.0,100,948.166817
-6.0,100,948.779846
-7.0,100,949.393961
-13.0,100,950.057002
-15.0,100,950.836067
-8.0,100,951.737909
-13.0,100,952.576603
-10.0,100,953.395276
-19.0,100,954.214248
-17.0,100,955.056558
-18.0,100,955.825899
-3.0,100,956.590008
-12.0,100,957.367642
-14.0,100,958.154869
-4.0,100,958.930785
-17.0,100,959.766369
-4.0,100,960.555604
-6.0,100,961.327938
-5.0,100,962.122171
-4.0,100,962.907861
-6.0,100,963.6799
-17.0,100,964.449819
-17.0,100,965.273001
-8.0,100,965.925611
-15.0,100,966.570535
-15.0,100,967.21753
-9.0,100,967.870323
-22.0,100,968.490087
-12.0,100,969.11546
-11.0,100,969.935753
-6.0,100,970.597372
-5.0,100,971.238584
-13.0,100,971.877322
-17.0,100,972.547885
-4.0,100,973.157758
-37.0,100,973.79206
-14.0,100,974.495916
-8.0,100,975.134508
-6.0,100,975.817931
-10.0,100,976.474739
-13.0,100,977.119916
-3.0,100,977.727658
-18.0,100,978.347773
-18.0,100,978.951649
-13.0,100,979.560945
-13.0,100,980.257878
-9.0,100,980.904022
-3.0,100,981.569536
-17.0,100,982.224897
-30.0,100,982.923992
-16.0,100,985.948636
-3.0,100,986.563998
-28.0,100,987.174171
-16.0,100,987.7781
-4.0,100,988.382641
-5.0,100,988.987134
-4.0,100,989.598733
-46.0,100,990.207176
-7.0,100,990.882767
-6.0,100,991.50471
-18.0,100,992.118021
-21.0,100,992.726187
-6.0,100,993.332653
-3.0,100,993.934115
-4.0,100,994.541369
-8.0,100,995.15229
-17.0,100,995.788471
-9.0,100,996.401628
-18.0,100,997.075876
-9.0,100,997.747872
-15.0,100,998.459129
-10.0,100,999.128187
-19.0,100,999.815759
-42.0,100,1000.418685
-21.0,100,1001.022956
-15.0,100,1001.628597
-25.0,100,1002.257467
-16.0,100,1002.90674
-12.0,100,1003.513244
-13.0,100,1004.122086
-10.0,100,1004.771115
-16.0,100,1005.377918
-14.0,100,1005.99213
-16.0,100,1006.647707
-16.0,100,1007.271034
-12.0,100,1007.888115
-8.0,100,1008.558493
-21.0,100,1009.232519
-44.0,100,1009.846005
-4.0,100,1010.452585
-13.0,100,1011.055445
-19.0,100,1011.715194
-18.0,100,1012.400767
-14.0,100,1013.040289
-7.0,100,1013.696186
-15.0,100,1014.436548
-13.0,100,1015.089065
-7.0,100,1015.761156
-23.0,100,1016.397588
-3.0,100,1017.00837
-13.0,100,1019.965877
-6.0,100,1020.61892
-19.0,100,1021.307915
-21.0,100,1021.919221
-9.0,100,1022.549066
-18.0,100,1023.217073
-19.0,100,1023.841324
-14.0,100,1024.465832
-21.0,100,1025.091086
-13.0,100,1025.706994
-19.0,100,1026.333552
-17.0,100,1026.948318
-15.0,100,1027.565012
-12.0,100,1028.189831
-13.0,100,1028.821213
-6.0,100,1029.446641
-10.0,100,1030.140379
-9.0,100,1030.821013
-5.0,100,1031.51537
-8.0,100,1032.139379
-18.0,100,1032.748637
-10.0,100,1033.365655
-8.0,100,1033.992584
-13.0,100,1034.626879
-9.0,100,1035.238876
-14.0,100,1035.849135
-13.0,100,1036.458916
-23.0,100,1037.067605
-23.0,100,1037.679119
-19.0,100,1038.288049
-16.0,100,1038.899884
-23.0,100,1039.515299
-6.0,100,1040.168166
-20.0,100,1040.839189
-7.0,100,1041.523836
-15.0,100,1042.180928
-47.0,100,1042.803361
-18.0,100,1043.44522
-5.0,100,1044.083826
-14.0,100,1044.713119
-8.0,100,1045.343609
-7.0,100,1045.96097
-2.0,100,1046.605632
-12.0,100,1047.216985
-5.0,100,1047.818704
-5.0,100,1048.428576
-9.0,100,1049.035356
-11.0,100,1049.644021
-14.0,100,1050.254381
-8.0,100,1050.86669
-28.0,100,1053.979526
-12.0,100,1054.635641
-25.0,100,1055.290989
-4.0,100,1055.935632
-10.0,100,1056.575979
-9.0,100,1057.230842
-10.0,100,1057.83915
-10.0,100,1058.452515
-8.0,100,1059.110044
-4.0,100,1059.724187
-20.0,100,1060.32873
-25.0,100,1060.934787
-10.0,100,1061.539963
-4.0,100,1062.142963
-8.0,100,1062.748543
-15.0,100,1063.388571
-12.0,100,1064.070959
-20.0,100,1064.757853
-13.0,100,1065.421987
-15.0,100,1066.041548
-7.0,100,1066.690766
-5.0,100,1067.31876
-7.0,100,1067.949326
-25.0,100,1068.57437
-15.0,100,1069.189693
-20.0,100,1069.807223
-6.0,100,1070.415716
-11.0,100,1071.024263
-5.0,100,1071.669502
-9.0,100,1072.2785
-11.0,100,1072.906705
-3.0,100,1073.551679
-13.0,100,1074.185076
-20.0,100,1074.816895
-20.0,100,1075.446967
-7.0,100,1076.072151
-23.0,100,1076.743794
-8.0,100,1077.37031
-15.0,100,1078.003544
-19.0,100,1078.664773
-7.0,100,1079.277055
-16.0,100,1079.89609
-16.0,100,1080.538495
-20.0,100,1081.154357
-8.0,100,1081.840414
-18.0,100,1082.502529
-17.0,100,1083.118791
-7.0,100,1083.758941
-14.0,100,1084.373127
-5.0,100,1084.990017
-15.0,100,1088.018219
-13.0,100,1088.63935
-21.0,100,1089.258056
-16.0,100,1089.904103
-12.0,100,1090.564605
-12.0,100,1091.237565
-20.0,100,1091.9611
-9.0,100,1092.654568
-12.0,100,1093.333374
-14.0,100,1094.057102
-8.0,100,1094.698548
-11.0,100,1095.321024
-10.0,100,1095.982267
-18.0,100,1096.608596
-7.0,100,1097.243241
-16.0,100,1097.861631
-6.0,100,1098.468073
-23.0,100,1099.074901
-10.0,100,1099.709471
-21.0,100,1100.328225
-6.0,100,1100.958033
-6.0,100,1101.576992
-12.0,100,1102.187868
-11.0,100,1102.827181
-10.0,100,1103.459708
-9.0,100,1104.081189
-4.0,100,1104.717972
-13.0,100,1105.340054
-5.0,100,1106.014101
-15.0,100,1106.67203
-11.0,100,1107.289117
-8.0,100,1107.905562
-14.0,100,1108.520266
-12.0,100,1109.133341
-13.0,100,1109.784602
-6.0,100,1110.410653
-12.0,100,1111.030896
-9.0,100,1111.718172
-4.0,100,1112.344369
-9.0,100,1112.954962
-15.0,100,1113.594499
-18.0,100,1114.256898
-19.0,100,1114.913083
-3.0,100,1115.536507
-15.0,100,1116.182796
-19.0,100,1116.841979
-3.0,100,1117.452901
-5.0,100,1118.059416
-12.0,100,1118.664746
-7.0,100,1119.27784
-5.0,100,1122.336153
-14.0,100,1122.97108
-17.0,100,1123.665365
-5.0,100,1124.425909
-20.0,100,1125.059396
-8.0,100,1125.680729
-15.0,100,1126.306319
-18.0,100,1126.966988
-20.0,100,1127.610392
-12.0,100,1128.249665
-8.0,100,1128.918772
-12.0,100,1129.544224
-21.0,100,1130.169059
-18.0,100,1130.789132
-12.0,100,1131.417862
-7.0,100,1132.050503
-15.0,100,1132.725683
-20.0,100,1133.370197
-9.0,100,1134.06801
-7.0,100,1134.699302
-5.0,100,1135.328894
-7.0,100,1135.952756
-5.0,100,1136.578449
-8.0,100,1137.231084
-10.0,100,1137.86992
-14.0,100,1138.500723
-3.0,100,1139.116818
-11.0,100,1139.760317
-9.0,100,1140.387823
-8.0,100,1141.04222
-4.0,100,1141.657043
-44.0,100,1142.270317
-9.0,100,1142.904814
-9.0,100,1143.525397
-23.0,100,1144.141476
-13.0,100,1144.760024
-8.0,100,1145.370845
-7.0,100,1145.990612
-10.0,100,1146.597834
-20.0,100,1147.265007
-19.0,100,1147.882518
-3.0,100,1148.498427
-7.0,100,1149.120747
-13.0,100,1149.762052
-4.0,100,1150.401485
-12.0,100,1151.019489
-18.0,100,1151.632707
-22.0,100,1152.243581
-13.0,100,1152.850754
-5.0,100,1153.455578
-6.0,100,1156.445684
-14.0,100,1157.07388
-18.0,100,1157.707816
-10.0,100,1158.353381
-2.0,100,1158.993475
-12.0,100,1159.611973
-9.0,100,1160.236374
-4.0,100,1160.885356
-7.0,100,1161.572914
-15.0,100,1162.201476
-12.0,100,1162.841342
-11.0,100,1163.457939
-9.0,100,1164.070209
-16.0,100,1164.693724
-5.0,100,1165.361775
-19.0,100,1165.992486
-16.0,100,1166.663588
-17.0,100,1167.284831
-9.0,100,1167.903811
-21.0,100,1168.557106
-10.0,100,1169.167346
-7.0,100,1169.780018
-15.0,100,1170.389754
-13.0,100,1171.027424
-12.0,100,1171.644429
-15.0,100,1172.276796
-6.0,100,1172.907332
-4.0,100,1173.55651
-22.0,100,1174.347757
-12.0,100,1175.066791
-20.0,100,1175.729118
-9.0,100,1176.382937
-10.0,100,1177.023758
-17.0,100,1177.662976
-10.0,100,1178.334322
-16.0,100,1178.955316
-8.0,100,1179.612041
-10.0,100,1180.251285
-12.0,100,1180.8683
-19.0,100,1181.54134
-17.0,100,1182.249806
-5.0,100,1182.865693
-3.0,100,1183.477307
-10.0,100,1184.11843
-18.0,100,1184.764045
-8.0,100,1185.397503
-17.0,100,1186.023824
-10.0,100,1186.641401
-13.0,100,1187.249211
-21.0,100,1187.877197
-16.0,100,1190.871701
-18.0,100,1191.484203
-8.0,100,1192.101119
-12.0,100,1192.726126
-17.0,100,1193.369632
-24.0,100,1194.063607
-10.0,100,1194.694495
-17.0,100,1195.341196
-10.0,100,1196.099687
-17.0,100,1196.71373
-8.0,100,1197.317995
-32.0,100,1197.944299
-19.0,100,1198.59793
-7.0,100,1199.439259
-3.0,100,1200.399599
-23.0,100,1201.445814
-18.0,100,1202.299241
-16.0,100,1203.118534
-21.0,100,1203.89789
-2.0,100,1204.701695
-3.0,100,1205.495229
-8.0,100,1206.279223
-19.0,100,1207.086793
-5.0,100,1207.868092
-17.0,100,1208.664063
-7.0,100,1209.435594
-5.0,100,1210.207497
-15.0,100,1210.975481
-24.0,100,1211.829399
-10.0,100,1212.593614
-11.0,100,1213.36599
-7.0,100,1214.159434
-3.0,100,1214.933907
-20.0,100,1215.705707
-14.0,100,1216.476868
-20.0,100,1217.243119
-4.0,100,1218.019102
-17.0,100,1218.785881
-20.0,100,1219.556467
-9.0,100,1220.329375
-18.0,100,1221.098772
-7.0,100,1221.873012
-15.0,100,1222.640418
-15.0,100,1223.407407
-22.0,100,1224.177219
-17.0,100,1224.95214
-8.0,100,1225.719088
-20.0,100,1226.496801
-8.0,100,1227.26458
-9.0,100,1228.031389
-8.0,100,1231.417743
-20.0,100,1232.207186
-17.0,100,1232.985117
-8.0,100,1233.761185
-14.0,100,1234.528349
-22.0,100,1235.307067
-5.0,100,1236.076103
-13.0,100,1236.935772
-16.0,100,1237.760146
-12.0,100,1238.638157
-9.0,100,1239.667415
-24.0,100,1240.449736
-14.0,100,1241.280915
-7.0,100,1242.192896
-13.0,100,1242.992549
-17.0,100,1243.844591
-19.0,100,1244.687365
-20.0,100,1245.511654
-4.0,100,1246.330073
-20.0,100,1247.119923
-4.0,100,1247.900259
-6.0,100,1248.722241
-5.0,100,1249.501729
-9.0,100,1250.286182
-8.0,100,1251.075424
-17.0,100,1251.861202
-16.0,100,1252.648884
-19.0,100,1253.415389
-7.0,100,1254.085313
-14.0,100,1254.729293
-4.0,100,1255.375204
-3.0,100,1256.007959
-6.0,100,1256.627373
-14.0,100,1257.236986
-17.0,100,1257.864869
-16.0,100,1258.487482
-17.0,100,1259.103359
-5.0,100,1259.724076
-4.0,100,1260.394493
-5.0,100,1261.004209
-25.0,100,1261.611844
-16.0,100,1262.217375
-13.0,100,1262.841083
-19.0,100,1263.4527
-8.0,100,1264.083811
-7.0,100,1264.708957
-8.0,100,1265.341386
-21.0,100,1265.972048
-10.0,100,1266.590476
-19.0,100,1267.200901
-19.0,100,1270.195983
-22.0,100,1270.830441
-4.0,100,1271.469379
-13.0,100,1272.09988
-6.0,100,1272.741036
-8.0,100,1273.385153
-15.0,100,1274.015558
-17.0,100,1274.688212
-16.0,100,1275.319217
-15.0,100,1275.984553
-5.0,100,1276.668563
-7.0,100,1277.293265
-3.0,100,1277.934086
-4.0,100,1278.559843
-5.0,100,1279.191651
-19.0,100,1279.809539
-7.0,100,1280.471117
-5.0,100,1281.095114
-7.0,100,1281.732059
-13.0,100,1282.365316
-17.0,100,1282.993189
-6.0,100,1283.638453
-6.0,100,1284.277805
-19.0,100,1284.921298
-4.0,100,1285.55453
-11.0,100,1286.191649
-18.0,100,1286.853489
-13.0,100,1287.468221
-9.0,100,1288.080352
-13.0,100,1288.687236
-15.0,100,1289.301853
-16.0,100,1289.913757
-5.0,100,1290.526146
-20.0,100,1291.13985
-12.0,100,1291.748788
-24.0,100,1292.371209
-8.0,100,1293.01184
-7.0,100,1293.661929
-21.0,100,1294.291543
-16.0,100,1294.916203
-6.0,100,1295.558673
-21.0,100,1296.175706
-12.0,100,1296.790523
-14.0,100,1297.408997
-12.0,100,1298.027752
-10.0,100,1298.655144
-19.0,100,1299.288419
-5.0,100,1299.904479
-8.0,100,1300.521331
-5.0,100,1301.180104
-18.0,100,1304.165056
-13.0,100,1304.785862
-21.0,100,1305.404384
-18.0,100,1306.017547
-19.0,100,1306.648649
-4.0,100,1307.340721
-4.0,100,1307.962458
-16.0,100,1308.57942
-2.0,100,1309.195158
-3.0,100,1309.857323
-20.0,100,1310.582174
-26.0,100,1311.471181
-19.0,100,1312.295232
-16.0,100,1313.111702
-12.0,100,1313.913591
-13.0,100,1314.74316
-5.0,100,1315.550669
-18.0,100,1316.358735
-16.0,100,1317.139321
-19.0,100,1317.916502
-5.0,100,1318.688197
-16.0,100,1319.511254
-17.0,100,1320.297886
-2.0,100,1321.073016
-11.0,100,1321.850348
-17.0,100,1322.634705
-10.0,100,1323.411229
-11.0,100,1324.190321
-20.0,100,1324.977044
-11.0,100,1325.93038
-4.0,100,1326.714153
-15.0,100,1327.486233
-50.0,100,1328.263485
-8.0,100,1329.054048
-19.0,100,1329.849335
-3.0,100,1330.629776
-10.0,100,1331.409699
-8.0,100,1332.180832
-19.0,100,1332.954665
-11.0,100,1333.7268
-10.0,100,1334.495706
-14.0,100,1335.272477
-5.0,100,1336.043798
-14.0,100,1336.828362
-18.0,100,1337.593932
-10.0,100,1338.364331
-5.0,100,1339.143921
-7.0,100,1339.917314
-11.0,100,1340.684484
-11.0,100,1341.456943
-14.0,100,1344.860201
-14.0,100,1345.645962
-22.0,100,1346.421156
-3.0,100,1347.191844
-22.0,100,1348.033966
-2.0,100,1348.804472
-14.0,100,1349.604567
-23.0,100,1350.379974
-16.0,100,1351.151027
-8.0,100,1351.922297
-57.0,100,1352.690495
-7.0,100,1353.459028
-9.0,100,1354.237882
-18.0,100,1355.012562
-20.0,100,1355.792778
-14.0,100,1356.569399
-86.0,100,1357.342639
-9.0,100,1358.118321
-17.0,100,1358.900202
-12.0,100,1359.678301
-7.0,100,1360.450601
-6.0,100,1361.217241
-17.0,100,1361.983562
-17.0,100,1362.754586
-9.0,100,1363.524519
-7.0,100,1364.297466
-17.0,100,1365.120393
-11.0,100,1365.751328
-7.0,100,1366.454427
-3.0,100,1367.063455
-7.0,100,1367.677127
-3.0,100,1368.328645
-6.0,100,1368.956325
-18.0,100,1369.569147
-16.0,100,1370.205013
-5.0,100,1370.829368
-16.0,100,1371.436243
-18.0,100,1372.038851
-8.0,100,1372.640404
-14.0,100,1373.24389
-17.0,100,1373.846823
-8.0,100,1374.448834
-23.0,100,1375.090669
-13.0,100,1375.692091
-15.0,100,1376.294543
-8.0,100,1376.896861
-13.0,100,1377.501937
-8.0,100,1378.102395
-13.0,100,1378.709336
-8.0,100,1379.369109
-18.0,100,1382.454541
-4.0,100,1383.081105
-7.0,100,1383.705025
-8.0,100,1384.319292
-24.0,100,1384.935165
-4.0,100,1385.552654
-2.0,100,1386.169797
-51.0,100,1386.78133
-19.0,100,1387.388603
-7.0,100,1387.997375
-18.0,100,1388.605061
-17.0,100,1389.212583
-12.0,100,1389.86
-18.0,100,1390.546796
-14.0,100,1391.176207
-13.0,100,1391.861221
-9.0,100,1392.490897
-19.0,100,1393.106561
-8.0,100,1393.737568
-11.0,100,1394.354278
-13.0,100,1394.967005
-8.0,100,1395.642634
-14.0,100,1396.447828
-8.0,100,1397.099023
-7.0,100,1397.75282
-14.0,100,1398.449179
-14.0,100,1399.167169
-6.0,100,1399.820529
-9.0,100,1400.669836
-5.0,100,1401.502536
-83.0,100,1402.30866
-11.0,100,1403.132388
-7.0,100,1403.989131
-13.0,100,1404.911044
-19.0,100,1405.731797
-5.0,100,1406.518201
-23.0,100,1407.340654
-11.0,100,1408.464006
-5.0,100,1409.39297
-3.0,100,1410.21902
-18.0,100,1411.004472
-14.0,100,1411.822043
-11.0,100,1412.638929
-15.0,100,1413.435477
-9.0,100,1414.216097
-8.0,100,1414.994795
-13.0,100,1415.780065
-3.0,100,1416.577776
-8.0,100,1417.36246
-12.0,100,1418.151605
