#{"t_start": 1774437969.531529, "env_id": "None"}
r,l,t
-100.0,100,417.435059
-7.0,100,418.127126
-4.0,100,418.748633
-6.0,100,419.35504
-23.0,100,419.944454
-3.0,100,420.537279
-2.0,100,421.122683
-6.0,100,421.710472
-4.0,100,422.293878
-2.0,100,422.890353
-5.0,100,423.485706
-23.0,100,424.077162
-9.0,100,424.670485
-10.0,100,425.262305
-9.0,100,425.855838
-4.0,100,426.44155
-13.0,100,427.119953
-7.0,100,427.720741
-7.0,100,428.32016
-25.0,100,428.910769
-6.0,100,429.508417
-8.0,100,430.099838
-5.0,100,430.693082
-3.0,100,433.53488
-8.0,100,434.222108
-7.0,100,434.826488
-5.0,100,435.423619
-8.0,100,436.012567
-5.0,100,436.601738
-5.0,100,437.19198
-3.0,100,437.780703
-6.0,100,438.382765
-9.0,100,438.991996
-6.0,100,439.607792
-9.0,100,440.288335
-6.0,100,440.887174
-5.0,100,441.484357
-2.0,100,442.080966
-25.0,100,442.67831
-6.0,100,443.285818
-10.0,100,443.88894
-7.0,100,444.487245
-2.0,100,445.091093
-7.0,100,445.691948
-9.0,100,446.28368
-2.0,100,446.872084
-4.0,100,447.460024
-10.0,100,448.04467
-5.0,100,448.638215
-5.0,100,449.22761
-5.0,100,450.07855
-8.0,100,450.724721
-9.0,100,451.354281
-3.0,100,452.024119
-5.0,100,452.618105
-4.0,100,453.212128
-33.0,100,453.853412
-6.0,100,454.444736
-8.0,100,455.034176
-8.0,100,455.631263
-15.0,100,456.221325
-7.0,100,456.811347
-7.0,100,457.401557
-3.0,100,458.047047
-4.0,100,458.798916
-2.0,100,459.46807
-6.0,100,460.112515
-11.0,100,460.781904
-8.0,100,461.446622
-5.0,100,462.120215
-6.0,100,462.80254
-7.0,100,463.4728
-2.0,100,464.238704
-4.0,100,467.123497
-2.0,100,467.754478
-5.0,100,468.380305
-12.0,100,468.997561
-8.0,100,469.655232
-6.0,100,470.323081
-9.0,100,471.000801
-2.0,100,471.660276
-6.0,100,472.327833
-3.0,100,473.007169
-3.0,100,473.686719
-3.0,100,474.328365
-8.0,100,474.985887
-4.0,100,475.627988
-10.0,100,476.237387
-9.0,100,476.852321
-6.0,100,477.523514
-7.0,100,478.197835
-8.0,100,478.860915
-2.0,100,479.545967
-5.0,100,480.236416
-7.0,100,480.893286
-8.0,100,481.545243
-3.0,100,482.305166
-4.0,100,482.967699
-6.0,100,483.605422
-12.0,100,484.242677
-26.0,100,484.886325
-3.0,100,485.558025
-5.0,100,486.233878
-5.0,100,486.991202
-8.0,100,487.676985
-12.0,100,488.347515
-8.0,100,489.007761
-7.0,100,489.686611
-6.0,100,490.357183
-8.0,100,491.001709
-5.0,100,491.674139
-3.0,100,492.330017
-6.0,100,492.995669
-3.0,100,493.69572
-10.0,100,494.377358
-9.0,100,495.052606
-5.0,100,495.728605
-5.0,100,496.396764
-13.0,100,497.068879
-4.0,100,497.716988
-8.0,100,498.390923
-7.0,100,499.064662
-7.0,100,499.723274
-4.0,100,502.750965
-11.0,100,503.504458
-5.0,100,504.191001
-5.0,100,504.856074
-7.0,100,505.531167
-2.0,100,506.200363
-7.0,100,506.953266
-6.0,100,507.616806
-8.0,100,508.289777
-4.0,100,508.966268
-10.0,100,509.64404
-5.0,100,510.28282
-5.0,100,510.952797
-9.0,100,511.626137
-5.0,100,512.351777
-5.0,100,512.999388
-7.0,100,513.666142
-5.0,100,514.327238
-5.0,100,514.973855
-6.0,100,515.661685
-5.0,100,516.339777
-7.0,100,517.007262
-10.0,100,517.652597
-10.0,100,518.30451
-9.0,100,518.975345
-2.0,100,519.629644
-4.0,100,520.272064
-10.0,100,520.936653
-3.0,100,521.598109
-3.0,100,522.227675
-10.0,100,522.887965
-15.0,100,523.557616
-2.0,100,524.211137
-8.0,100,524.979148
-6.0,100,525.713932
